date,RSXFS_20010613,RSXFS_20010713,RSXFS_20010814,RSXFS_20010914,RSXFS_20011012,RSXFS_20011114,RSXFS_20011213,RSXFS_20020115,RSXFS_20020213,RSXFS_20020313,RSXFS_20020412,RSXFS_20020503,RSXFS_20020514,RSXFS_20020613,RSXFS_20020712,RSXFS_20020813,RSXFS_20020913,RSXFS_20021011,RSXFS_20021114,RSXFS_20021212,RSXFS_20030114,RSXFS_20030213,RSXFS_20030313,RSXFS_20030411,RSXFS_20030430,RSXFS_20030514,RSXFS_20030612,RSXFS_20030715,RSXFS_20030813,RSXFS_20030912,RSXFS_20031015,RSXFS_20031114,RSXFS_20031211,RSXFS_20040115,RSXFS_20040212,RSXFS_20040311,RSXFS_20040330,RSXFS_20040402,RSXFS_20040413,RSXFS_20040513,RSXFS_20040614,RSXFS_20040714,RSXFS_20040812,RSXFS_20040914,RSXFS_20041015,RSXFS_20041112,RSXFS_20041213,RSXFS_20050113,RSXFS_20050215,RSXFS_20050315,RSXFS_20050331,RSXFS_20050413,RSXFS_20050512,RSXFS_20050614,RSXFS_20050714,RSXFS_20050811,RSXFS_20050914,RSXFS_20051014,RSXFS_20051115,RSXFS_20051213,RSXFS_20060113,RSXFS_20060214,RSXFS_20060314,RSXFS_20060330,RSXFS_20060413,RSXFS_20060511,RSXFS_20060613,RSXFS_20060714,RSXFS_20060811,RSXFS_20060914,RSXFS_20061013,RSXFS_20061114,RSXFS_20061130,RSXFS_20061213,RSXFS_20070112,RSXFS_20070214,RSXFS_20070313,RSXFS_20070329,RSXFS_20070416,RSXFS_20070511,RSXFS_20070613,RSXFS_20070713,RSXFS_20070813,RSXFS_20070914,RSXFS_20071012,RSXFS_20071114,RSXFS_20071213,RSXFS_20080115,RSXFS_20080213,RSXFS_20080313,RSXFS_20080414,RSXFS_20080430,RSXFS_20080513,RSXFS_20080612,RSXFS_20080715,RSXFS_20080813,RSXFS_20080912,RSXFS_20081015,RSXFS_20081114,RSXFS_20081212,RSXFS_20090114,RSXFS_20090212,RSXFS_20090312,RSXFS_20090414,RSXFS_20090430,RSXFS_20090513,RSXFS_20090611,RSXFS_20090714,RSXFS_20090813,RSXFS_20090915,RSXFS_20091014,RSXFS_20091116,RSXFS_20091211,RSXFS_20100114,RSXFS_20100212,RSXFS_20100312,RSXFS_20100414,RSXFS_20100430,RSXFS_20100514,RSXFS_20100611,RSXFS_20100714,RSXFS_20100813,RSXFS_20100914,RSXFS_20101015,RSXFS_20101115,RSXFS_20101214,RSXFS_20110114,RSXFS_20110215,RSXFS_20110311,RSXFS_20110413,RSXFS_20110429,RSXFS_20110512,RSXFS_20110614,RSXFS_20110714,RSXFS_20110812,RSXFS_20110914,RSXFS_20111014,RSXFS_20111115,RSXFS_20111213,RSXFS_20120112,RSXFS_20120214,RSXFS_20120313,RSXFS_20120416,RSXFS_20120430,RSXFS_20120515,RSXFS_20120613,RSXFS_20120716,RSXFS_20120814,RSXFS_20120914,RSXFS_20121015,RSXFS_20121114,RSXFS_20121213,RSXFS_20130115,RSXFS_20130213,RSXFS_20130313,RSXFS_20130412,RSXFS_20130513,RSXFS_20130531,RSXFS_20130613,RSXFS_20130715,RSXFS_20130813,RSXFS_20130913,RSXFS_20131029,RSXFS_20131120,RSXFS_20131212,RSXFS_20140114,RSXFS_20140213,RSXFS_20140313,RSXFS_20140414,RSXFS_20140513,RSXFS_20140612,RSXFS_20140715,RSXFS_20140813,RSXFS_20140912,RSXFS_20141015,RSXFS_20141114,RSXFS_20141211,RSXFS_20150114,RSXFS_20150212,RSXFS_20150312,RSXFS_20150414,RSXFS_20150513,RSXFS_20150611,RSXFS_20150714,RSXFS_20150813,RSXFS_20150915,RSXFS_20151014,RSXFS_20151113,RSXFS_20151211,RSXFS_20160115,RSXFS_20160212,RSXFS_20160315,RSXFS_20160413,RSXFS_20160513,RSXFS_20160614,RSXFS_20160715,RSXFS_20160812,RSXFS_20160915,RSXFS_20161014,RSXFS_20161115,RSXFS_20161214,RSXFS_20170113,RSXFS_20170215,RSXFS_20170315,RSXFS_20170414,RSXFS_20170512,RSXFS_20170614,RSXFS_20170714,RSXFS_20170815,RSXFS_20170915,RSXFS_20171013,RSXFS_20171115,RSXFS_20171214,RSXFS_20180112,RSXFS_20180214,RSXFS_20180314,RSXFS_20180416,RSXFS_20180515,RSXFS_20180525,RSXFS_20180614,RSXFS_20180716,RSXFS_20180815,RSXFS_20180914,RSXFS_20181015,RSXFS_20181115,RSXFS_20181214,RSXFS_20190214,RSXFS_20190311,RSXFS_20190401,RSXFS_20190418,RSXFS_20190515,RSXFS_20190614,RSXFS_20190716,RSXFS_20190815,RSXFS_20190913,RSXFS_20191016,RSXFS_20191115,RSXFS_20191213,RSXFS_20200116,RSXFS_20200214,RSXFS_20200317,RSXFS_20200415,RSXFS_20200515,RSXFS_20200616,RSXFS_20200716,RSXFS_20200814,RSXFS_20200916,RSXFS_20201016,RSXFS_20201117,RSXFS_20201216,RSXFS_20210115,RSXFS_20210217,RSXFS_20210316,RSXFS_20210415,RSXFS_20210426,RSXFS_20210514,RSXFS_20210615,RSXFS_20210716,RSXFS_20210817,RSXFS_20210916,RSXFS_20211015,RSXFS_20211116,RSXFS_20211215,RSXFS_20220114,RSXFS_20220216,RSXFS_20220316,RSXFS_20220414,RSXFS_20220425,RSXFS_20220517,RSXFS_20220615,RSXFS_20220715,RSXFS_20220817,RSXFS_20220915,RSXFS_20221014,RSXFS_20221116,RSXFS_20221215,RSXFS_20230118,RSXFS_20230215,RSXFS_20230315,RSXFS_20230414,RSXFS_20230424,RSXFS_20230516,RSXFS_20230615,RSXFS_20230718,RSXFS_20230815,RSXFS_20230914,RSXFS_20231017,RSXFS_20231115,RSXFS_20231214,RSXFS_20240117,RSXFS_20240215,RSXFS_20240314,RSXFS_20240415,RSXFS_20240423,RSXFS_20240515,RSXFS_20240618,RSXFS_20240716,RSXFS_20240815,RSXFS_20240917,RSXFS_20241017,RSXFS_20241115,RSXFS_20241217,RSXFS_20250116,RSXFS_20250214,RSXFS_20250317,RSXFS_20250416,RSXFS_20250425,RSXFS_20250515,RSXFS_20250617,RSXFS_20250717,RSXFS_20250815,RSXFS_20250916,RSXFS_20251125,RSXFS_20251216,RSXFS_20260114,RSXFS_20260210,RSXFS_20260306,RSXFS_20260401,RSXFS_20260421
2003-03-01,,,,,,,,,,,,,,,,,,,,,,,,282079,280601,280585,280369,280369,280369,280369,280369,280369,280369,280369,280369,280369,279589,279244,278832,278335,278335,278335,278335,278335,278335,278335,278335,278335,278335,278335,268811,268811,268811,268811,268811,268811,268811,268811,268811,268811,268811,268811,268811,268669,268669,268669,268669,268669,268669,268669,268669,268669,268669,268669,268669,268669,268669,268257,268257,268257,268257,268257,268257,268257,268257,268257,268257,268257,268257,268257,268257,268213,268213,268213,268213,268213,268213,268213,268213,268213,268213,268213,268213,268213,268170,268170,268170,268170,268170,268170,268170,268170,268170,268170,268170,268170,268170,268376,268376,268376,268376,268376,268376,268376,268376,268376,268376,268376,268376,268376,268285,268285,268285,268285,268285,268285,268285,268285,268285,268285,268285,268285,268285,267862,267862,267862,267862,267862,267862,267862,267862,267862,267862,267862,267862,267862,267862,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267847,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267842,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,267820,260566.0,260566.0,260566.0,260566.0,260566.0,260566.0,260566.0,260566.0,260566.0,260566.0,260566.0,260566.0,260566.0
2003-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,280387,279529,279601,279601,279601,279601,279601,279601,279601,279601,279601,278566,278414,278414,278397,279140,279140,279140,279140,279140,279140,279140,279140,279140,279140,268837,268837,268837,268837,268837,268837,268837,268837,268837,268837,268837,268837,268837,267629,267629,267629,267629,267629,267629,267629,267629,267629,267629,267629,267629,267629,267629,267163,267163,267163,267163,267163,267163,267163,267163,267163,267163,267163,267163,267163,267163,267164,267164,267164,267164,267164,267164,267164,267164,267164,267164,267164,267164,267164,267408,267408,267408,267408,267408,267408,267408,267408,267408,267408,267408,267408,267408,267598,267598,267598,267598,267598,267598,267598,267598,267598,267598,267598,267598,267598,267517,267517,267517,267517,267517,267517,267517,267517,267517,267517,267517,267517,267517,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267253,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267240,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,267197,261375.0,261375.0,261375.0,261375.0,261375.0,261375.0,261375.0,261375.0,261375.0,261375.0,261375.0,261375.0,261375.0
2003-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,279270,279291,280578,280578,280578,280578,280578,280578,280578,280578,278827,279124,279124,279124,278807,277905,277905,277905,277905,277905,277905,277905,277905,277905,267549,267549,267549,267549,267549,267549,267549,267549,267549,267549,267549,267549,267549,267642,267642,267642,267642,267642,267642,267642,267642,267642,267642,267642,267642,267642,267642,267673,267673,267673,267673,267673,267673,267673,267673,267673,267673,267673,267673,267673,267673,267562,267562,267562,267562,267562,267562,267562,267562,267562,267562,267562,267562,267562,267448,267448,267448,267448,267448,267448,267448,267448,267448,267448,267448,267448,267448,267783,267783,267783,267783,267783,267783,267783,267783,267783,267783,267783,267783,267783,267580,267580,267580,267580,267580,267580,267580,267580,267580,267580,267580,267580,267580,267348,267348,267348,267348,267348,267348,267348,267348,267348,267348,267348,267348,267348,267348,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267363,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267347,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,267362,261392.0,261392.0,261392.0,261392.0,261392.0,261392.0,261392.0,261392.0,261392.0,261392.0,261392.0,261392.0,261392.0
2003-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,280955,283096,283318,283318,283318,283318,283318,283318,283318,281753,281810,281810,281810,281810,282397,282585,282585,282585,282585,282585,282585,282585,282585,272257,272257,272257,272257,272257,272257,272257,272257,272257,272257,272257,272257,272257,269854,269854,269854,269854,269854,269854,269854,269854,269854,269854,269854,269854,269854,269854,270186,270186,270186,270186,270186,270186,270186,270186,270186,270186,270186,270186,270186,270186,270560,270560,270560,270560,270560,270560,270560,270560,270560,270560,270560,270560,270560,270591,270591,270591,270591,270591,270591,270591,270591,270591,270591,270591,270591,270591,270789,270789,270789,270789,270789,270789,270789,270789,270789,270789,270789,270789,270789,270903,270903,270903,270903,270903,270903,270903,270903,270903,270903,270903,270903,270903,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270449,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270432,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,270396,265331.0,265331.0,265331.0,265331.0,265331.0,265331.0,265331.0,265331.0,265331.0,265331.0,265331.0,265331.0,265331.0
2003-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287152,287245,287565,287565,287565,287565,287565,287565,285354,285420,285420,285420,285420,285420,285888,285205,285205,285205,285205,285205,285205,285205,274681,274681,274681,274681,274681,274681,274681,274681,274681,274681,274681,274681,274681,274189,274189,274189,274189,274189,274189,274189,274189,274189,274189,274189,274189,274189,274189,274020,274020,274020,274020,274020,274020,274020,274020,274020,274020,274020,274020,274020,274020,273668,273668,273668,273668,273668,273668,273668,273668,273668,273668,273668,273668,273668,273685,273685,273685,273685,273685,273685,273685,273685,273685,273685,273685,273685,273685,273903,273903,273903,273903,273903,273903,273903,273903,273903,273903,273903,273903,273903,273850,273850,273850,273850,273850,273850,273850,273850,273850,273850,273850,273850,273850,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273426,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273393,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,273352,267683.0,267683.0,267683.0,267683.0,267683.0,267683.0,267683.0,267683.0,267683.0,267683.0,267683.0,267683.0,267683.0
2003-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288794,290658,290121,290121,290121,290121,290121,288268,288446,288446,288446,288446,288446,288446,289025,290318,290318,290318,290318,290318,290318,279060,279060,279060,279060,279060,279060,279060,279060,279060,279060,279060,279060,279060,278334,278334,278334,278334,278334,278334,278334,278334,278334,278334,278334,278334,278334,278334,278325,278325,278325,278325,278325,278325,278325,278325,278325,278325,278325,278325,278325,278325,278061,278061,278061,278061,278061,278061,278061,278061,278061,278061,278061,278061,278061,277911,277911,277911,277911,277911,277911,277911,277911,277911,277911,277911,277911,277911,278152,278152,278152,278152,278152,278152,278152,278152,278152,278152,278152,278152,278152,278221,278221,278221,278221,278221,278221,278221,278221,278221,278221,278221,278221,278221,277908,277908,277908,277908,277908,277908,277908,277908,277908,277908,277908,277908,277908,277908,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277924,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277901,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,277965,270612.0,270612.0,270612.0,270612.0,270612.0,270612.0,270612.0,270612.0,270612.0,270612.0,270612.0,270612.0,270612.0
2003-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290477,289362,289594,289594,289594,289594,287550,287649,287649,287649,287649,287649,287649,287649,287092,287172,287172,287172,287172,287172,276883,276883,276883,276883,276883,276883,276883,276883,276883,276883,276883,276883,276883,276305,276305,276305,276305,276305,276305,276305,276305,276305,276305,276305,276305,276305,276305,276384,276384,276384,276384,276384,276384,276384,276384,276384,276384,276384,276384,276384,276384,276395,276395,276395,276395,276395,276395,276395,276395,276395,276395,276395,276395,276395,276464,276464,276464,276464,276464,276464,276464,276464,276464,276464,276464,276464,276464,276649,276649,276649,276649,276649,276649,276649,276649,276649,276649,276649,276649,276649,276954,276954,276954,276954,276954,276954,276954,276954,276954,276954,276954,276954,276954,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276444,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276413,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,276430,270212.0,270212.0,270212.0,270212.0,270212.0,270212.0,270212.0,270212.0,270212.0,270212.0,270212.0,270212.0,270212.0
2003-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287835,288813,288940,288940,288940,287274,287264,287264,287264,287264,287264,287264,287264,287264,287081,286388,286388,286388,286388,275938,275938,275938,275938,275938,275938,275938,275938,275938,275938,275938,275938,275938,274601,274601,274601,274601,274601,274601,274601,274601,274601,274601,274601,274601,274601,274601,274957,274957,274957,274957,274957,274957,274957,274957,274957,274957,274957,274957,274957,274957,274896,274896,274896,274896,274896,274896,274896,274896,274896,274896,274896,274896,274896,274780,274780,274780,274780,274780,274780,274780,274780,274780,274780,274780,274780,274780,274985,274985,274985,274985,274985,274985,274985,274985,274985,274985,274985,274985,274985,275112,275112,275112,275112,275112,275112,275112,275112,275112,275112,275112,275112,275112,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274812,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274779,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,274764,269060.0,269060.0,269060.0,269060.0,269060.0,269060.0,269060.0,269060.0,269060.0,269060.0,269060.0,269060.0,269060.0
2003-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291577,292421,291921,291921,290686,290734,290734,290734,290734,290734,290734,290734,290734,290734,290171,290909,290909,290909,279550,279550,279550,279550,279550,279550,279550,279550,279550,279550,279550,279550,279550,278512,278512,278512,278512,278512,278512,278512,278512,278512,278512,278512,278512,278512,278512,278489,278489,278489,278489,278489,278489,278489,278489,278489,278489,278489,278489,278489,278489,278547,278547,278547,278547,278547,278547,278547,278547,278547,278547,278547,278547,278547,278495,278495,278495,278495,278495,278495,278495,278495,278495,278495,278495,278495,278495,278833,278833,278833,278833,278833,278833,278833,278833,278833,278833,278833,278833,278833,278953,278953,278953,278953,278953,278953,278953,278953,278953,278953,278953,278953,278953,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278358,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278322,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,278298,270161.0,270161.0,270161.0,270161.0,270161.0,270161.0,270161.0,270161.0,270161.0,270161.0,270161.0,270161.0,270161.0
2003-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293778,292400,293190,291171,291318,291318,291318,291318,291318,291318,291318,291318,291318,291318,290477,290012,290012,279014,279014,279014,279014,279014,279014,279014,279014,279014,279014,279014,279014,279014,277228,277228,277228,277228,277228,277228,277228,277228,277228,277228,277228,277228,277228,277228,277212,277212,277212,277212,277212,277212,277212,277212,277212,277212,277212,277212,277212,277212,277383,277383,277383,277383,277383,277383,277383,277383,277383,277383,277383,277383,277383,277634,277634,277634,277634,277634,277634,277634,277634,277634,277634,277634,277634,277634,277884,277884,277884,277884,277884,277884,277884,277884,277884,277884,277884,277884,277884,278196,278196,278196,278196,278196,278196,278196,278196,278196,278196,278196,278196,278196,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277589,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277567,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,277612,271550.0,271550.0,271550.0,271550.0,271550.0,271550.0,271550.0,271550.0,271550.0,271550.0,271550.0,271550.0,271550.0
2004-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291223,293424,291571,291675,292253,292253,292253,292253,292253,292253,292253,292253,292253,292253,292856,292620,281312,281312,281312,281312,281312,281312,281312,281312,281312,281312,281312,281312,281312,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,279393,279393,279393,279393,279393,279393,279393,279393,279393,279393,279393,279393,279393,279393,279316,279316,279316,279316,279316,279316,279316,279316,279316,279316,279316,279316,279316,279274,279274,279274,279274,279274,279274,279274,279274,279274,279274,279274,279274,279274,279708,279708,279708,279708,279708,279708,279708,279708,279708,279708,279708,279708,279708,279627,279627,279627,279627,279627,279627,279627,279627,279627,279627,279627,279627,279627,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278925,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278884,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,278913,272465.0,272465.0,272465.0,272465.0,272465.0,272465.0,272465.0,272465.0,272465.0,272465.0,272465.0,272465.0,272465.0
